time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,71000,,,,,42.08090404167916,0.001,-111.46424176854995,70817,231.3,461.6873410642147
130,71614,550,376.95229416,197.0,776,36.61996184432856,0.001,-112.60126065807182,71301,,
,72000,,,,,35.96343734749125,0.001,-113.22832262023421,71770,200.8,423.7648191213608
129,72512,557,371.4717957100001,188.43,780,44.03672138196693,0.001,-113.29233278047055,72207,,
,73000,,,,,36.73928546667099,0.001,-113.67479804992676,72873,248.9,478.4612163424492
129,73424,565,385.85157404999995,194.97,784,32.71023164583942,0.001,-113.98798911027082,73127,,
,74000,,,,,29.471038494910392,0.001,-114.12893268424021,73707,209.9,433.63037955760956
129,74270,571,393.96531582000006,198.48,788,34.0085163268176,0.001,-114.37258439497514,73927,,
,75000,,,,,33.44302006836595,0.001,-114.76103190718025,74895,262.9,490.66326930522916
129,75242,578,403.0259282899999,202.83,792,,,,,,
,76000,,,,,27.78116810463163,0.001,-115.04595268429733,75638,274.7,498.0688541829586
129,76331,587,408.24255091,206.29,796,33.43835188423455,0.001,-115.11360321897368,75996,,
,77000,,,,,44.40198120742878,0.001,-114.97262435263775,76649,298.5,526.6997446835042
129,77301,594,412.11981627,208.17,800,33.66853695862914,0.001,-114.74383659885355,76941,,
,78000,,,,,27.829232494375983,0.001,-115.24057189941406,77567,572.6,725.2534415125847
,79000,,,,,32.352405749082564,0.001,-116.11509909057617,78567,536.9,739.0015243589878
128,79512,616,423.95619955,221.72,804,34.172584373339085,0.001,-117.45478030854622,79019,,
,80000,,,,,24.025349514301006,0.001,-117.48275615985577,79868,408.4,507.79752814173696
,81000,,,,,29.007297039031982,0.001,-117.67218447488452,80121,635.5,761.5624825030566
128,81206,632,431.03636804,230.28,808,,,,,,
,82000,,,,,38.87966119910617,0.001,-118.05906852843269,81372,510.2,690.7394124984742
127,82746,648,443.0462687400001,239.38,812,27.918510290292595,0.001,-118.8761339040903,82378,,
,83000,,,,,25.56777625201869,0.001,-118.38797045768575,82661,325.7,520.4386765956879
127,83236,654,442.59863136,239.04,816,63.66415936371376,0.001,-117.68617248535156,83124,,
127,83960,657,447.60441418000005,240.82,820,28.341109305435086,0.001,-119.47489872685185,83644,,
,84000,,,,,36.69409163070448,0.001,-119.31136945641559,83875,250.8,483.10438165664675
127,84687,663,446.4787618600001,238.99,824,35.4530429872748,0.001,-119.2568291442035,84433,,
,85000,,,,,23.63899510038411,0.001,-119.00365090075834,84765,163.1,398.56865830421447
127,85322,668,445.81462393999993,237.33,828,33.61338816132656,0.001,-119.28494227209757,85099,,
127,85983,672,445.4493463399999,236.09,832,38.68775952972981,0.001,-119.6685622215271,85745,,
,86000,,,,,28.91819636806164,0.001,-120.2878178187779,85898,156.8,384.0058298289776
127,86603,677,444.17953328000004,234.44,836,44.51607037226359,0.001,-119.39640452067057,86345,,
,87000,,,,,30.861961959981596,0.001,-119.37021960950878,86809,147.7,395.8367044389248
127,87179,681,442.50276254,232.65,840,26.5685414536794,0.001,-119.63897084554037,86959,,
128,87734,684,441.21377465999996,230.45,844,40.5708820047996,0.001,-120.08538415091378,87508,,
,88000,,,,,47.4197194654178,0.001,-120.0980272169237,87802,143.0,407.2258981227875
128,88286,688,439.33560522000005,227.52,848,33.216097154115374,0.001,-120.03662109375,88074,,
128,88916,692,437.0184141100001,223.5,852,26.452680353738046,0.001,-120.21353950029538,88667,,
,89000,,,,,37.52949712043855,0.001,-120.78578446551067,88831,145.9,399.6939868986607
128,89515,696,433.91780255,219.07,856,35.44496558447304,0.001,-120.41850802264636,89277,,
,90000,,,,,22.933093472044597,0.001,-120.61974108219147,89823,115.1,291.2036642670631
128,90022,700,433.51873802,217.04,860,,,,,,
128,90642,704,437.3623081799999,217.02,864,26.468238912670817,0.001,-120.98975793938888,90394,,
,91000,,,,,28.528371614145946,0.001,-121.00611739560782,90878,155.4,415.59506344795227
128,91276,708,435.89599321000003,213.92,868,32.61129162981619,0.001,-120.92242411563271,91031,,
129,91894,712,437.04538118000005,211.98,872,34.80313874740858,0.001,-121.22773825155723,91650,,
,92000,,,,,36.38588670664613,0.001,-121.61464401438266,91809,151.9,408.16561608314515
129,92529,716,435.06088112,209.15,876,28.913574601922715,0.001,-122.06350499107724,92289,,
,93000,,,,,33.76778257282731,0.001,-121.93714141845703,92896,145.3,376.7050049483776
129,93125,721,432.55270077999995,206.13,880,,,,,,
129,93711,725,429.3503259199999,202.87,884,36.806788004361664,0.001,-122.90718755587726,93475,,
,94000,,,,,40.97765062116597,0.001,-123.0226996434878,93914,131.8,344.6005745232105
129,94281,730,427.03543426000005,200.11,888,35.05087078669492,0.001,-123.28218403984519,94050,,
129,94853,733,423.74785685,196.11,892,37.23603589822215,0.001,-123.1969927935533,94626,,
,95000,,,,,36.5645668923438,0.001,-123.44442953190334,94911,140.4,368.6777085363865
129,95422,737,419.39249474,190.91,896,44.66300740880026,0.001,-123.77813484299351,95195,,
,96000,,,,,34.57360915819804,0.001,-124.45868398030599,95778,146.6,388.23944146633147
129,96008,742,416.23203754,187.07,900,,,,,,
129,96577,745,402.58443939000006,170.65,904,33.2527318220612,0.001,-123.17945743614519,96352,,
,97000,,,,,36.9898652508311,0.001,-123.4179511692213,96904,142.5,399.61031452417376
129,97134,750,394.0905514600001,159.28,908,,,,,,
129,97743,753,387.32306804,149.97,912,32.46508646856808,0.001,-124.62660228030782,97476,,
,98000,,,,,40.193276297878214,0.001,-125.28300895153636,97800,148.4,432.0910750091076
129,98337,758,395.24773292,151.01,916,43.315189209713296,0.001,-124.78369013468425,98109,,
129,98835,761,392.09938585,148.75,920,26.11276409672756,0.001,-125.33053035362094,98608,,
,99000,,,,,33.9380829334259,0.001,-125.19877454969618,98895,102.1,233.12566617131233
129,99358,765,389.0156543500001,146.71,924,39.76669659485688,0.001,-124.73928760837865,99146,,
130,99803,767,383.88721707999997,144.81,928,18.313821630740385,0.001,-125.95429077148438,99604,,
,100000,,,,,46.28592996054058,0.001,-125.77394161948675,99876,151.6,387.4503059267998
130,100448,772,386.73027877999994,144.65,932,45.329282662014904,0.001,-126.66193455825618,100206,,
,101000,,,,,45.73520899636405,0.001,-126.8023154598543,100797,161.5,459.626794052124
130,101042,777,387.6925072899999,144.39,936,,,,,,
130,101678,780,390.61851123,144.99,940,41.220941789892336,0.001,-127.18190544529965,101436,,
,102000,,,,,28.063895125794254,0.001,-126.84894769841975,101746,163.0,463.90496440529824
130,102326,785,393.5411579,145.92,944,22.719510270070426,0.001,-126.78050830696202,102077,,
130,102891,788,394.47846300000015,146.05,948,31.289608551905705,0.001,-126.90126350598457,102664,,
,103000,,,,,39.66560169340859,0.001,-127.41930722518705,102806,151.9,439.5270861625671
130,103477,793,394.54506788000015,145.61,952,34.03320621109009,0.001,-127.45025162469773,103246,,
,104000,,,,,32.47032050908722,0.001,-127.51956958535277,103840,133.6,391.80785049200057
130,104062,797,395.69138375999995,145.47,956,,,,,,
