train/n_updates,time/fps,rollout/ep_len_mean,time/episodes,train/learning_rate,time/total_timesteps,rollout/ep_rew_mean,train/critic_loss,train/actor_loss,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
1659746,,,,0.001,1660000,,3.653300081089044,-88.75706414044913,,425.9,722.9813273072243
,116,392.28,4428,,1660250,677.6514059800003,,,14220,,
1660873,,,,0.001,1661000,,4.20266873592315,-89.00039144979941,,395.3,683.8805732965469
1661233,,,,0.001,1662000,,4.68011415782902,-88.96652047899035,,476.8,882.7711096167565
,116,400.44,4432,,1662111,693.4891760000002,,,14236,,
1662798,,,,0.001,1663000,,4.331221314742393,-88.26911277377728,,355.8,643.4279699027538
1663553,,,,0.001,1664000,,4.421645185207938,-88.71114324885893,,541.2,885.4636540412903
,116,408.09,4436,,1664200,708.98913497,,,14256,,
1664613,,,,0.001,1665000,,3.8578587407134917,-88.75606311934878,,341.7,609.6426873147487
1665310,116,409.27,4440,0.001,1665730,711.6053203700003,4.346283785101412,-88.3581381430173,14269,,
1665641,,,,0.001,1666000,,4.102405051090206,-88.88533269708807,,342.5,623.9468094885349
1666808,,,,0.001,1667000,,4.137301922335055,-88.93906396308553,,430.9,705.9431542217732
,116,411.58,4444,,1667329,714.49878321,,,14283,,
1667667,,,,0.001,1668000,,4.437775663246316,-88.98073936068396,,347.8,619.9141495466232
1668343,116,412.17,4448,0.001,1668764,715.53098748,4.350591720781066,-88.76787250797923,14295,,
1668675,,,,0.001,1669000,,4.918078671018761,-88.98188676029802,,341.8,617.9830298125744
1669751,,,,0.001,1670000,,4.459321725262379,-88.98907920292446,,329.0,610.6388548195362
,116,407.03,4452,,1670173,706.8917770300001,,,14309,,
1670739,,,,0.001,1671000,,5.063922287802314,-89.08165077936081,,313.5,594.6676499605179
1671055,116,402.54,4456,0.001,1671495,702.9829357299999,4.488620396279082,-88.9844950422456,14318,,
1671711,,,,0.001,1672000,,4.310815322985414,-88.76093071385434,,314.7,610.5631111383439
1672362,116,399.42,4460,0.001,1672789,700.73648947,4.5470176493024965,-89.04423292713052,14329,,
1672700,,,,0.001,1673000,,4.007669305660316,-88.77130528737807,,327.6,590.4254448771477
1673662,,,,0.001,1674000,,4.355132913810919,-89.79756941618743,,340.9,614.9210179150105
,116,396.43,4464,,1674094,697.9092116600001,,,14342,,
1674655,,,,0.001,1675000,,4.125337218021129,-88.88735971106104,,339.1,621.8195749402046
1674985,116,394.85,4468,0.001,1675364,696.4931464499999,4.040675674062786,-89.64702458237157,14351,,
1675605,,,,0.001,1676000,,4.2284110488313615,-89.71019171512488,,329.5,607.838189715147
1676261,116,396.0,4472,0.001,1676774,699.01553055,4.224964637656112,-90.37647357618953,14361,,
1676685,,,,0.001,1677000,,3.7566742601822005,-89.95170021057129,,344.0,612.8884657502174
1677661,,,,0.001,1678000,,4.282946329071836,-90.27866526669676,,326.3,601.4608147889376
,116,394.69,4476,,1678069,698.28099909,,,14375,,
1678324,,,,0.001,1679000,,4.057991439000118,-89.84676866753156,,628.2,979.4194874107837
1679231,116,397.18,4480,0.001,1679678,701.6232063299999,4.661819994637643,-90.01170580900168,14389,,
1679589,,,,0.001,1680000,,4.616245399973246,-90.06320693373014,,399.9,706.917589777708
1680723,,,,0.001,1681000,,4.3825471090983195,-90.05296491539997,,655.0,1007.1919783353806
,116,402.66,4484,,1681629,709.3195233699998,,,14406,,
1681847,,,,0.001,1682000,,3.5678334531255964,-90.05668256173726,,309.1,579.3579240322113
1682471,116,398.55,4488,0.001,1682908,703.8319230699999,3.8245022767668315,-90.26885422627637,14418,,
1682819,,,,0.001,1683000,,4.215505933282019,-90.44876072324556,,339.7,619.1526975333691
1683787,,,,0.001,1684000,,3.8909860531489056,-90.41444664244439,,306.3,589.7702221393586
,116,389.35,4492,,1684181,690.81251055,,,14431,,
1684723,,,,0.001,1685000,,4.081418930133955,-89.99421850427404,,423.5,710.486240875721
1685142,116,380.3,4496,0.001,1685568,671.7226766,3.963579972490206,-90.2453593662807,14442,,
1685800,,,,0.001,1686000,,3.767064911925533,-91.07270021616301,,267.7,515.3655878782272
1686330,116,377.85,4500,0.001,1686869,669.7370924499999,3.7525006285868585,-90.64772474765778,14450,,
1686780,,,,0.001,1687000,,3.89344966451327,-90.55850531684028,,372.2,696.0585685431957
1687803,,,,0.001,1688000,,4.006130083257502,-90.46781470305729,,501.2,784.7823797643184
,116,377.42,4504,,1688393,669.83557072,,,14463,,
1688746,,,,0.001,1689000,,3.920680548540607,-90.9361330265373,,345.7,638.0463727831841
1689412,116,375.98,4508,0.001,1689822,669.6369432799999,3.778786075271033,-90.73274365593406,14473,,
1689733,,,,0.001,1690000,,4.260236538273523,-90.69519739151,,328.2,620.1815083682537
1690732,,,,0.001,1691000,,3.9034123000858716,-90.8235564801678,,298.3,579.8204167246819
,116,373.09,4512,,1691164,667.8847076100001,,,14484,,
1691712,,,,0.001,1692000,,3.446728792435453,-91.19378675897437,,306.6,594.0001502811908
1692022,116,370.37,4516,0.001,1692460,666.36381247,3.4344778057067624,-91.26360832952685,14492,,
1692663,,,,0.001,1693000,,3.8739967872835184,-91.2275685872117,,317.1,579.10057891123
1693299,116,368.0,4520,0.001,1693685,665.02403249,3.486286037173008,-91.48785821645538,14500,,
1693596,,,,0.001,1694000,,3.5037781192798807,-91.24551785872286,,435.1,784.0895308315754
1694573,,,,0.001,1695000,,4.159331718691035,-90.71481572568806,,368.1,661.2836521461606
,116,365.32,4524,,1695025,662.2661645199998,,,14512,,
1695609,,,,0.001,1696000,,3.7663857737512494,-90.91984619550257,,339.3,615.2068746566772
1695944,116,361.0,4528,0.001,1696350,657.29961951,4.587587006412336,-91.20718270256405,14522,,
1696586,,,,0.001,1697000,,3.5266483739706187,-91.39300836668424,,353.8,627.8049589276313
1697184,116,355.02,4532,0.001,1697613,644.91852259,3.837575068637248,-91.48509831582346,14532,,
1697842,,,,0.001,1698000,,4.546086627732283,-91.47645708000135,,338.5,611.1638161242008
1698490,116,347.73,4536,0.001,1698973,630.6922441999999,3.613569152393773,-91.71859165314706,14542,,
1698884,,,,0.001,1699000,,3.660613209765575,-91.63977883430907,,349.7,613.4413660287858
1699894,,,,0.001,1700000,,3.8909917651973833,-91.53921763102214,,363.6,622.4797177433968
1700289,116,350.77,4540,0.001,1700807,632.07698748,3.5586608260492736,-91.43880590448525,14556,,
1700718,,,,0.001,1701000,,4.089525616808094,-91.50634864984556,,371.9,647.3015641689301
1701791,,,,0.001,1702000,,3.807716857845133,-91.906389132413,,350.0,624.1165321230889
,116,348.91,4544,,1702220,629.6118959199999,,,14570,,
1702414,,,,0.001,1703000,,3.501120319636045,-91.49791663801166,,686.5,1180.0306098282338
1703414,,,,0.001,1704000,,4.237488090515137,-91.79093453979492,,660.7,1057.0177152782678
1704132,116,361.72,4548,0.001,1704936,650.4261065400001,4.293613149346084,-91.33457260344353,14592,,
1704847,,,,0.001,1705000,,3.5488487992253335,-91.23281035436635,,706.3,1084.6412683844567
1705847,,,,0.001,1706000,,4.0724177271723745,-91.17400708007813,,422.1,714.9722301483155
1706510,116,368.11,4552,0.001,1706984,658.00358389,3.491482690719275,-91.13609480699957,14612,,
1706895,,,,0.001,1707000,,3.669482604094914,-90.65288066864014,,353.2,598.8559650063514
1707898,,,,0.001,1708000,,3.6608814309107376,-90.6048376096175,,347.3,605.2318135440349
,116,368.47,4556,,1708342,657.41469427,,,14624,,
1708901,,,,0.001,1709000,,3.397375377478208,-90.99922338346155,,343.2,596.3638917446136
1709243,116,369.87,4560,0.001,1709776,657.38377612,3.7408139196752805,-91.04007716485631,14634,,
1709687,,,,0.001,1710000,,3.738653091160027,-90.79013449866493,,412.3,682.6777468144894
1710846,,,,0.001,1711000,,4.120657744275532,-90.28622171986642,,331.3,572.6903673887252
,116,371.75,4564,,1711269,658.78083987,,,14647,,
1711750,,,,0.001,1712000,,3.4933886278060173,-91.17694478716169,,312.2,569.2694228351116
1712063,116,370.9,4568,0.001,1712454,656.87698207,3.3641351701352544,-90.27625367580316,14656,,
1712699,,,,0.001,1713000,,3.6087243946012624,-89.99332478232013,,256.5,454.4619171185419
1713409,116,371.0,4572,0.001,1713874,655.04376052,3.527723520542636,-90.62040055400193,14665,,
1713785,,,,0.001,1714000,,3.483590158693334,-90.30420473788647,,402.8,671.0196950793267
1714857,,,,0.001,1715000,,3.4181105060867534,-90.21554436254753,,305.9,552.8800922989846
,116,371.77,4576,,1715246,654.9323666600001,,,14678,,
1715731,,,,0.001,1716000,,3.3281095717753564,-90.77420881578139,,334.1,589.3855716526508
1716056,116,368.04,4580,0.001,1716482,650.65641778,3.7012047287134022,-89.86075465664541,14687,,
1716698,,,,0.001,1717000,,3.5813985900800738,-90.1041505601671,,406.9,668.9847027003765
1717498,116,363.03,4584,0.001,1717932,643.8741127399999,3.1242028671441617,-90.11004681931328,14697,,
1717843,,,,0.001,1718000,,3.117765449613765,-90.49800140913143,,386.1,666.3167991638184
1718844,,,,0.001,1719000,,3.1211711775710564,-89.77825450169222,,324.4,578.0635478258133
,116,363.5,4588,,1719258,644.2447677099999,,,14709,,
1719751,,,,0.001,1720000,,3.439043095968302,-89.54766870473887,,322.3,599.3812892138958
1720079,116,362.31,4592,0.001,1720412,641.83679674,3.181558328430827,-89.96675816977897,14719,,
1720698,,,,0.001,1721000,,3.660391824086507,-90.17967431088711,,297.1,579.5025755941867
1721477,,,,0.001,1722000,,3.4244862557985845,-89.89989380143646,,563.6,885.6942163348198
,116,365.92,4596,,1722160,646.59502738,,,14732,,
1722837,,,,0.001,1723000,,3.5094747518977294,-89.76553183335524,,348.9,621.9021073162555
1723198,116,367.72,4600,0.001,1723641,648.7601674099999,3.3210595210503344,-90.28970471798385,14743,,
1723552,,,,0.001,1724000,,3.4547563659942755,-90.50817577987067,,773.3,1150.8711241811513
1724877,,,,0.001,1725000,,3.3080268236306996,-89.80438420801987,,324.0,594.3478947520256
1725198,116,372.6,4604,0.001,1725653,654.87261885,3.2935598932694052,-89.22978309963061,14760,,
1725564,,,,0.001,1726000,,3.4902964279951294,-89.81400261550654,,736.4,1348.053311431408
1726849,,,,0.001,1727000,,3.3596462983675677,-89.53389759256382,,379.4,662.7875497281551
,116,374.9,4608,,1727312,658.0760586900001,,,14776,,
1727589,,,,0.001,1728000,,3.343166078863248,-89.38779849693424,,394.4,658.4533045351506
1728341,116,376.38,4612,0.001,1728802,658.0642544799999,3.237406511773091,-90.0648192516348,14786,,
1728713,,,,0.001,1729000,,3.390677705727598,-89.70579303208218,,327.6,594.2021349012851
1729668,,,,0.001,1730000,,3.313343901775385,-90.33495210346423,,314.6,576.6522186219693
,116,376.08,4616,,1730068,656.01874778,,,14798,,
1730714,,,,0.001,1731000,,3.998742769295025,-90.16962412461878,,290.4,546.9330963790417
1731007,116,377.46,4620,0.001,1731431,656.00251373,3.2384566888467443,-90.12599391153414,14808,,
1731733,,,,0.001,1732000,,3.434994095426691,-89.94723714192709,,314.7,571.4571195304394
1732355,116,377.58,4624,0.001,1732783,655.8549246599999,3.3150114714128573,-90.14367536158343,14818,,
1732694,,,,0.001,1733000,,3.574132673332473,-90.16669437184053,,314.9,583.8998513817787
1733709,,,,0.001,1734000,,3.5125635611676724,-89.42981595993042,,370.5,629.4139278531075
,116,378.15,4628,,1734165,655.67724269,,,14830,,
1734731,,,,0.001,1735000,,4.226835132798841,-89.77853565831339,,346.6,649.3352792024613
1735086,116,379.17,4632,0.001,1735530,657.4504560299999,3.588427382455745,-89.82156367784135,14840,,
1735441,,,,0.001,1736000,,3.5333072847043963,-89.8516403887905,,467.3,732.1798687383532
1736704,,,,0.001,1737000,,3.716352823766924,-90.38255864097958,,334.1,615.5553724318743
,116,381.49,4636,,1737122,659.66856703,,,14855,,
1737767,,,,0.001,1738000,,3.3989161586108274,-90.22938047136579,,330.2,595.9226389825344
1738119,116,377.83,4640,0.001,1738590,656.18337509,3.3557902439074083,-90.22526333548807,14866,,
1738804,,,,0.001,1739000,,3.317571537526134,-90.3815598236887,,337.6,618.4089335918427
1739517,116,376.89,4644,0.001,1739909,655.91218802,3.054980060883931,-90.31107984270368,14876,,
1739820,,,,0.001,1740000,,3.246659830261772,-90.26258348163806,,365.7,655.3177950441838
1740908,,,,0.001,1741000,,3.608953826748539,-90.58266252790179,,348.0,633.3461822867393
,116,364.08,4648,,1741344,635.73868402,,,14887,,
1741892,,,,0.001,1742000,,3.164570537408193,-90.66501113891601,,374.6,659.8106727838516
1742283,116,357.29,4652,0.001,1742713,628.36259809,3.536779189353709,-90.82536347218048,14897,,
1742624,,,,0.001,1743000,,3.1908195665504926,-90.52025858561198,,320.6,603.8759743511677
1743660,,,,0.001,1744000,,3.301966696358576,-90.40654420570509,,383.7,675.2765745341778
,116,357.95,4656,,1744137,630.13754814,,,14910,,
1744048,,,,0.001,1745000,,3.3950627695039377,-90.36776796321278,,751.5,1334.8085146413184
1745748,,,,0.001,1746000,,3.806108470021048,-90.81598533861565,,335.6,629.8783389508724
,116,364.25,4660,,1746201,642.4713555599999,,,14929,,
1746781,,,,0.001,1747000,,3.3328099257785206,-91.58951128791361,,360.7,647.3945792108774
1747135,116,363.31,4664,0.001,1747600,642.80804039,3.2700399982053683,-90.96132543531515,14939,,
1747861,,,,0.001,1748000,,3.5121099167210716,-90.96699022565569,,354.2,625.0221443772316
1748579,,,,0.001,1749000,,3.0497313776954273,-91.13128065932644,,354.7,608.7149440288543
,116,365.83,4668,,1749037,646.3952048300001,,,14952,,
1749637,,,,0.001,1750000,,2.946384496578909,-91.28885315470613,,429.4,754.2717810958624
1750058,116,366.4,4672,0.001,1750514,648.3425069,3.143647282253818,-91.63674626644189,14963,,
1750777,,,,0.001,1751000,,3.201039155606519,-91.1970021941445,,349.8,616.0511233568192
1751437,117,365.97,4676,0.001,1751843,648.9347785499999,3.1258160911809902,-91.73448885404147,14972,,
1751754,,,,0.001,1752000,,3.3468547042235968,-91.47539064419344,,320.4,617.8199736654758
1752720,,,,0.001,1753000,,3.4796588244545497,-92.02148628234863,,322.1,603.8168276488781
,116,366.46,4680,,1753128,650.31628098,,,14985,,
1753672,,,,0.001,1754000,,3.1233273088557167,-91.9706655058471,,324.6,598.1592295825482
1753995,117,364.94,4684,0.001,1754426,649.16742952,3.0806562560999726,-91.86150473837527,14994,,
1754641,,,,0.001,1755000,,2.9074547257470456,-92.47362493213855,,316.6,602.6844887554646
1755395,117,365.9,4688,0.001,1755848,650.7501161600001,2.887195403320643,-92.58684675660852,15005,,
1755759,,,,0.001,1756000,,2.940075110766914,-92.07234891954359,,310.0,584.8718345761299
1756750,,,,0.001,1757000,,3.3321167102753217,-92.25546545005706,,431.7,760.5122521515935
,117,368.77,4692,,1757289,655.1681571500001,,,15017,,
1757822,,,,0.001,1758000,,3.0773804150643898,-92.47360778010749,,316.5,576.2624547719955
1758136,117,363.72,4696,0.001,1758532,648.47756968,3.007018184585936,-92.38759000741751,15028,,
1758443,,,,0.001,1759000,,2.955013278641219,-92.43509699004927,,749.6,1153.8099438771605
1759683,,,,0.001,1760000,,3.2592158932197335,-92.66094003404889,,314.0,591.2300121843815
1759997,117,367.78,4700,0.001,1760419,653.34669219,2.964595738869564,-92.99191186989948,15045,,
1760890,,,,0.001,1761000,,3.224173301351922,-92.67409452710832,,357.3,654.4013536691666
1761559,117,363.2,4704,0.001,1761973,647.3381315900001,3.1717408038675785,-93.40721793174744,15056,,
1761884,,,,0.001,1762000,,3.530147178723262,-92.86163077325178,,305.7,596.3925293326378
1762548,,,,0.001,1763000,,3.69852078533442,-93.44354528222381,,385.7,663.7383705735207
1762936,117,360.79,4708,0.001,1763391,643.9157378100001,3.07004308347235,-93.22424705741332,15068,,
1763618,,,,0.001,1764000,,3.298570089702365,-93.62598148780533,,308.5,590.0615663766861
1764242,117,359.32,4712,0.001,1764734,643.84147484,3.2549955653224343,-93.21547058301094,15078,,
1764645,,,,0.001,1765000,,2.9397639562710935,-93.39575407872745,,319.0,604.0439721763134
1765717,,,,0.001,1766000,,3.7868688415412475,-93.60985123709347,,311.5,612.3577926874161
,117,360.52,4716,,1766120,646.54820694,,,15091,,
1766569,,,,0.001,1767000,,3.30614898561545,-94.481908209705,,821.6,1667.6424690067768
1767537,117,365.36,4720,0.001,1767967,658.66468899,3.3371957722674597,-94.21113844175596,15107,,
1767878,,,,0.001,1768000,,3.781727963528675,-93.91280829000195,,714.9,1374.7021443903445
1768602,,,,0.001,1769000,,3.296961326392091,-94.24741887779875,,336.0,612.9381435573101
1768937,,,,0.001,1770000,,3.400846024769456,-93.90748820047892,,940.2,2035.4120325386525
,116,372.43,4724,,1770026,674.53613253,,,15129,,
1770268,,,,0.001,1771000,,3.2113600728014804,-94.12100334627083,,593.9,1115.0824320077895
1771266,116,375.27,4728,0.001,1771692,680.5341039400003,3.0672631665638517,-93.95043461390904,15145,,
1771603,,,,0.001,1772000,,3.4473559028670766,-94.61326535542806,,415.2,700.3786314427853
1771984,,,,0.001,1773000,,3.402885422149668,-93.82914414330926,,885.7,1599.185045015812
1773430,116,383.89,4732,0.001,1773919,693.7399153900001,3.78060984304133,-94.08477988478315,15166,,
1773830,,,,0.001,1774000,,3.770133320093155,-93.84949478149414,,333.5,597.6929378211498
1774886,,,,0.001,1775000,,3.33762773587955,-93.54703995142228,,354.3,627.9877484321594
,116,382.06,4736,,1775328,691.62851526,,,15178,,
1775907,,,,0.001,1776000,,3.502920719903785,-93.73885503991858,,335.5,600.3229093074799
1776235,116,380.54,4740,0.001,1776644,689.88389188,3.5039093225467495,-93.62134240313274,15188,,
1776868,,,,0.001,1777000,,3.8888483832057674,-93.46986690448348,,318.1,579.0967200517655
1777480,116,380.3,4744,0.001,1777939,688.72882979,3.1835105005739512,-93.81969549191878,15198,,
1777850,,,,0.001,1778000,,3.564536013152148,-93.62974886507601,,318.2,579.7451232254505
1778803,,,,0.001,1779000,,3.6114337192480326,-93.38373868058368,,298.4,550.2661342382431
,116,378.56,4748,,1779200,685.7456510799998,,,15209,,
1779111,,,,0.001,1780000,,3.574527478837348,-93.1701955919142,,638.7,1110.2071572065354
1780595,,,,0.001,1781000,,3.7846764240475648,-93.53939764539182,,323.8,589.8969120860099
,116,382.96,4752,,1781009,691.4372194100001,,,15225,,
1781902,,,,0.001,1782000,,3.2883076271048104,-93.06595909070668,,301.1,579.1054470419883
,116,381.48,4756,,1782285,689.6349963199999,,,15234,,
1782816,,,,0.001,1783000,,3.457156831738334,-92.69059892570448,,357.6,673.6424917757511
1783182,117,374.09,4760,0.001,1783610,678.27484591,3.0867833148260586,-92.77070475927468,15243,,
1783881,,,,0.001,1784000,,3.064047793878449,-92.78697437710233,,718.8,1481.452117675543
1784587,,,,0.001,1785000,,3.086136121841058,-92.99826447484176,,1000.0,1828.6145456939935
1785587,,,,0.001,1786000,,3.326352070391178,-92.98958892822266,,338.6,632.6032895088196
,116,384.08,4764,,1786008,699.51750005,,,15270,,
1786287,,,,0.001,1787000,,3.4649744169867556,-92.87231267016867,,859.1,1541.7949765861035
1787639,,,,0.001,1788000,,3.1277321187609974,-93.13414283232255,,417.0,937.7078477323055
,116,391.61,4768,,1788198,715.9567582599999,,,15289,,
1788109,,,,0.001,1789000,,3.3963077547702385,-93.28773927079871,,902.7,1994.6254080832005
1789775,,,,0.001,1790000,,3.625848116259193,-92.86703454880487,,388.9,809.1891327619553
,116,396.94,4772,,1790208,731.77401576,,,15309,,
1790786,,,,0.001,1791000,,3.33497057164129,-92.91824739084304,,305.4,604.6153949201107
1791102,116,396.54,4776,0.001,1791497,732.3316022800001,3.5877872731866716,-93.34946089153048,15318,,
1791408,,,,0.001,1792000,,2.7620791159813702,-93.55986272275837,,840.8,1756.4352954506874
